engine_id,cycle,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,max_cycle,RUL,RUL_CLIPPED
39,109,0.0023,-0.0002,643.39,1596.78,1423.07,21.61,552.04,2388.2,9039.82,47.86,520.51,2388.21,8119.66,8.5002,395,38.48,23.1187,128,19,19
39,110,-0.0003,0.0005,643.58,1602.8,1423.25,21.61,552.16,2388.22,9043.58,47.89,520.55,2388.25,8119.89,8.491,395,38.42,23.2385,128,18,18
39,111,0.0021,0.0,643.24,1600.73,1430.95,21.61,552.85,2388.23,9036.64,47.95,520.97,2388.18,8120.85,8.5021,394,38.54,23.1685,128,17,17
39,112,-0.0011,0.0001,642.82,1604.01,1423.67,21.61,552.55,2388.25,9034.49,47.91,519.7,2388.28,8119.63,8.491,396,38.48,23.0713,128,16,16
39,113,0.0014,-0.0,643.2,1590.01,1417.9,21.61,552.23,2388.3,9027.44,47.92,519.79,2388.22,8113.24,8.5143,395,38.7,23.0778,128,15,15
39,114,-0.0039,0.0003,643.73,1593.04,1424.94,21.61,552.51,2388.29,9040.03,48.04,519.52,2388.29,8114.46,8.5288,393,38.65,23.1153,128,14,14
39,115,-0.0006,0.0001,643.66,1601.05,1422.15,21.61,551.25,2388.2,9034.82,48.06,520.29,2388.26,8113.17,8.5289,393,38.59,23.1344,128,13,13
39,116,0.003,0.0006,643.89,1603.68,1430.13,21.61,551.47,2388.22,9036.15,47.94,520.03,2388.26,8113.55,8.491,397,38.57,23.1147,128,12,12
39,117,-0.0025,-0.0003,643.6,1603.65,1422.08,21.61,552.77,2388.3,9047.28,48.04,519.93,2388.23,8111.59,8.508,395,38.51,23.077,128,11,11
39,118,-0.0035,0.0004,643.72,1596.04,1431.35,21.61,551.19,2388.3,9038.36,48.17,520.21,2388.28,8113.05,8.5379,396,38.58,23.0341,128,10,10
39,119,0.0011,-0.0002,643.79,1601.46,1421.53,21.61,552.03,2388.23,9039.55,48.23,519.57,2388.25,8117.77,8.5258,394,38.53,23.065,128,9,9
39,120,0.0003,-0.0003,643.49,1597.64,1427.32,21.61,551.32,2388.27,9036.9,48.16,519.64,2388.3,8114.52,8.5292,396,38.58,23.0664,128,8,8
39,121,0.0003,-0.0002,643.66,1599.46,1427.89,21.61,551.51,2388.3,9039.67,48.11,519.61,2388.34,8113.99,8.5178,396,38.44,23.1703,128,7,7
39,122,-0.0014,-0.0001,643.83,1599.38,1432.9,21.61,551.45,2388.23,9035.77,48.08,519.73,2388.33,8110.95,8.4953,394,38.62,23.1146,128,6,6
39,123,0.0007,0.0002,643.56,1606.05,1429.54,21.61,551.8,2388.3,9033.19,48.0,519.59,2388.24,8113.65,8.5113,394,38.62,23.1701,128,5,5
39,124,-0.0044,0.0005,643.4,1601.14,1426.38,21.61,551.69,2388.31,9035.42,48.1,519.56,2388.34,8110.8,8.5038,396,38.52,23.065,128,4,4
39,125,0.0062,0.0002,643.82,1600.98,1436.58,21.61,549.85,2388.32,9048.84,48.34,520.04,2388.27,8112.34,8.5306,397,38.54,23.2056,128,3,3
39,126,0.0036,0.0002,644.24,1605.85,1426.13,21.61,551.74,2388.34,9031.64,48.01,519.66,2388.28,8108.51,8.5338,396,38.45,23.1504,128,2,2
39,127,0.0004,0.0001,644.53,1595.03,1426.95,21.61,551.59,2388.36,9037.13,48.27,519.24,2388.32,8105.83,8.5383,395,38.29,23.109,128,1,1
39,128,-0.0029,0.0002,643.66,1604.19,1428.14,21.61,550.68,2388.3,9036.1,48.27,518.83,2388.31,8106.63,8.5148,395,38.5,23.0281,128,0,0
40,1,0.0012,0.0,642.71,1594.14,1412.72,21.61,552.9,2388.08,9051.76,47.59,521.25,2388.07,8134.87,8.4417,394,38.61,23.2017,188,187,125
40,2,0.0015,0.0001,642.91,1585.97,1414.86,21.61,553.02,2388.13,9058.39,47.55,521.29,2388.14,8137.99,8.4227,392,38.63,23.3334,188,186,125
40,3,0.0031,-0.0002,643.19,1593.68,1410.39,21.61,552.7,2388.16,9052.46,47.39,521.49,2388.11,8142.58,8.4526,394,38.81,23.3308,188,185,125
40,4,-0.0012,0.0001,642.76,1592.3,1397.07,21.61,554.1,2388.13,9053.78,47.65,520.89,2388.11,8136.67,8.4452,393,39.0,23.3082,188,184,125
40,5,0.0021,-0.0,642.9,1586.67,1412.14,21.61,553.47,2388.16,9058.23,47.47,520.75,2388.11,8132.89,8.4603,394,38.73,23.3157,188,183,125
40,6,0.0034,0.0001,642.83,1593.66,1411.76,21.61,553.49,2388.09,9058.48,47.38,521.36,2388.1,8133.72,8.4303,393,38.81,23.3616,188,182,125
40,7,0.0022,0.0004,642.46,1589.19,1408.85,21.61,553.5,2388.11,9047.93,47.38,520.96,2388.12,8139.5,8.4591,392,38.71,23.2662,188,181,125
40,8,0.0025,-0.0,642.78,1591.79,1413.12,21.61,554.21,2388.11,9055.95,47.63,521.13,2388.13,8134.78,8.468,395,38.85,23.2745,188,180,125
40,9,0.0016,-0.0004,642.79,1597.62,1410.11,21.61,553.81,2388.12,9054.91,47.57,520.81,2388.14,8134.09,8.4579,394,38.91,23.1765,188,179,125
40,10,0.0005,0.0,642.83,1586.46,1411.55,21.61,554.41,2388.11,9057.67,47.58,521.13,2388.14,8136.79,8.4313,395,38.76,23.2966,188,178,125
40,11,0.0002,0.0004,642.36,1590.28,1419.81,21.61,553.63,2388.1,9060.92,47.66,521.49,2388.17,8140.49,8.4429,394,38.78,23.2786,188,177,125
40,12,-0.0036,0.0004,642.51,1588.0,1410.43,21.61,553.07,2388.07,9060.64,47.69,521.33,2388.15,8137.14,8.4291,393,38.73,23.31,188,176,125
40,13,0.0008,0.0001,642.94,1589.98,1407.93,21.61,552.61,2388.16,9056.51,47.52,521.61,2388.12,8134.05,8.4294,394,38.72,23.2496,188,175,125
40,14,-0.0005,0.0005,642.18,1590.02,1409.9,21.61,553.73,2388.08,9059.31,47.42,521.39,2388.13,8134.25,8.444,393,38.79,23.2742,188,174,125
40,15,-0.0023,0.0001,643.19,1591.23,1412.32,21.61,552.93,2388.15,9048.76,47.61,521.52,2388.12,8136.89,8.4483,393,38.73,23.3176,188,173,125
40,16,-0.0004,-0.0004,643.2,1591.5,1412.44,21.61,553.58,2388.1,9051.32,47.57,521.53,2388.15,8136.96,8.4535,393,38.67,23.2702,188,172,125
40,17,-0.0006,0.0002,642.56,1591.77,1414.27,21.61,553.88,2388.14,9060.58,47.65,521.58,2388.09,8141.22,8.433,392,38.85,23.1651,188,171,125
40,18,0.0006,0.0003,642.64,1588.2,1413.64,21.61,553.0,2388.07,9066.33,47.43,521.47,2388.12,8131.63,8.447,392,38.73,23.2036,188,170,125
40,19,-0.0033,-0.0004,643.19,1582.17,1405.28,21.61,553.09,2388.18,9059.49,47.55,521.34,2388.1,8135.07,8.4649,393,38.73,23.3641,188,169,125
40,20,0.0019,0.0002,642.33,1590.42,1407.63,21.61,552.73,2388.15,9049.23,47.72,521.39,2388.07,8134.51,8.4422,393,38.7,23.1759,188,168,125
40,21,-0.0004,0.0003,642.51,1593.76,1413.32,21.61,554.33,2388.1,9056.21,47.57,521.5,2388.18,8137.26,8.4398,393,38.82,23.2687,188,167,125
40,22,-0.0029,0.0001,643.2,1585.89,1408.6,21.61,552.61,2388.15,9052.51,47.55,521.01,2388.11,8134.27,8.4962,392,38.81,23.2584,188,166,125
40,23,-0.0006,0.0004,642.38,1597.07,1406.47,21.61,553.09,2388.12,9060.62,47.56,521.23,2388.11,8135.59,8.4524,395,38.54,23.356,188,165,125
40,24,0.0017,-0.0003,642.8,1588.47,1408.76,21.61,552.88,2388.18,9057.23,47.61,521.41,2388.14,8137.74,8.4263,395,38.83,23.2815,188,164,125
40,25,0.0019,-0.0001,643.16,1592.65,1406.65,21.61,553.77,2388.14,9054.5,47.69,521.31,2388.13,8135.14,8.407,392,38.76,23.3242,188,163,125
40,26,-0.0034,-0.0004,642.79,1596.22,1402.24,21.61,553.01,2388.12,9065.03,47.48,521.64,2388.09,8136.92,8.452,395,38.62,23.1935,188,162,125
40,27,0.0011,-0.0003,643.05,1586.74,1408.86,21.61,553.44,2388.14,9059.52,47.75,521.4,2388.14,8137.12,8.4473,393,39.0,23.3386,188,161,125
40,28,0.0021,-0.0002,643.11,1591.34,1409.8,21.61,553.32,2388.1,9057.05,47.69,521.05,2388.08,8133.88,8.4479,393,38.81,23.3432,188,160,125
40,29,0.0028,0.0004,642.29,1592.54,1409.44,21.61,553.22,2388.1,9057.23,47.48,521.35,2388.08,8132.79,8.4622,393,38.75,23.2615,188,159,125
40,30,-0.0005,-0.0001,642.58,1587.66,1403.24,21.61,553.56,2388.02,9060.61,47.67,521.78,2388.11,8136.39,8.4513,393,38.72,23.2686,188,158,125
40,31,-0.0,0.0003,642.67,1589.31,1410.67,21.61,553.54,2388.14,9062.06,47.62,521.76,2388.12,8136.97,8.4464,395,38.69,23.32,188,157,125
40,32,0.0009,-0.0001,643.13,1590.3,1412.57,21.61,554.36,2388.14,9064.1,47.71,521.51,2388.13,8139.1,8.4438,393,38.78,23.3247,188,156,125
40,33,0.0035,-0.0004,642.74,1592.62,1410.32,21.61,553.35,2388.09,9060.33,47.57,521.72,2388.09,8136.43,8.402,395,38.71,23.3052,188,155,125
40,34,0.002,0.0,643.08,1595.37,1412.12,21.61,552.85,2388.14,9060.34,47.65,520.65,2388.11,8133.56,8.4462,392,38.97,23.238,188,154,125
40,35,-0.0014,-0.0002,642.83,1592.36,1409.24,21.61,553.03,2388.08,9050.74,47.58,521.39,2388.13,8141.58,8.4667,392,38.85,23.3051,188,153,125
40,36,-0.0016,0.0005,643.12,1594.8,1419.64,21.61,553.04,2388.12,9051.8,47.69,520.72,2388.12,8139.16,8.467,392,38.81,23.2452,188,152,125
40,37,-0.002,0.0003,642.54,1587.98,1410.43,21.61,553.41,2388.15,9055.64,47.44,521.76,2388.09,8138.09,8.448,393,38.88,23.3287,188,151,125
40,38,0.0021,-0.0002,642.6,1586.63,1414.05,21.61,553.34,2388.13,9057.31,47.78,521.88,2388.12,8135.48,8.4604,393,38.77,23.2696,188,150,125
40,39,0.0021,0.0,642.48,1589.93,1409.54,21.61,553.14,2388.07,9059.41,47.6,520.52,2388.24,8137.06,8.447,393,38.88,23.1313,188,149,125
40,40,-0.0018,-0.0001,643.2,1587.55,1409.94,21.61,553.11,2388.13,9064.16,47.52,520.86,2388.13,8140.64,8.4851,392,38.81,23.159,188,148,125
40,41,0.0013,0.0004,642.44,1594.77,1405.1,21.61,553.11,2388.13,9057.93,47.54,521.4,2388.11,8137.75,8.4705,392,38.62,23.2912,188,147,125
40,42,0.0004,0.0001,642.97,1592.56,1414.16,21.61,553.09,2388.11,9057.76,47.68,521.63,2388.08,8134.66,8.4507,393,38.93,23.3395,188,146,125
40,43,-0.0002,-0.0004,642.63,1589.56,1407.18,21.61,552.97,2388.11,9050.67,47.65,520.82,2388.07,8133.85,8.4583,394,38.82,23.2922,188,145,125
40,44,0.001,0.0001,642.73,1589.39,1406.72,21.61,553.08,2388.13,9059.67,47.55,520.89,2388.12,8137.17,8.4397,395,38.58,23.2741,188,144,125
40,45,-0.0021,0.0001,642.77,1590.79,1408.39,21.61,553.22,2388.14,9054.68,47.73,521.1,2388.1,8134.1,8.471,392,38.87,23.3171,188,143,125
40,46,0.0034,-0.0004,642.62,1592.66,1412.87,21.61,552.55,2388.12,9056.11,47.57,520.66,2388.14,8135.68,8.452,394,38.71,23.2818,188,142,125
40,47,0.0009,0.0003,642.57,1589.71,1414.45,21.61,553.49,2388.1,9056.29,47.58,520.75,2388.14,8140.14,8.4421,394,38.67,23.1959,188,141,125
40,48,0.0007,-0.0001,642.64,1594.51,1415.7,21.61,553.28,2388.12,9066.92,47.71,521.68,2388.19,8134.43,8.4731,394,38.69,23.2099,188,140,125
40,49,-0.0012,-0.0001,642.48,1588.87,1411.14,21.61,553.46,2388.07,9060.44,47.61,521.67,2388.08,8143.35,8.4589,392,38.8,23.3461,188,139,125
40,50,0.0015,-0.0005,642.66,1593.37,1408.61,21.61,553.07,2388.15,9059.14,47.66,520.96,2388.14,8135.14,8.4229,392,38.78,23.2677,188,138,125
40,51,-0.0006,-0.0004,642.56,1587.02,1407.15,21.61,553.04,2388.12,9062.87,47.62,521.46,2388.15,8137.27,8.4712,394,38.84,23.2322,188,137,125
40,52,0.0022,-0.0001,643.28,1599.39,1413.37,21.61,552.8,2388.13,9059.5,47.5,520.99,2388.14,8134.92,8.4454,393,38.89,23.2111,188,136,125
40,53,0.0007,0.0003,642.35,1596.21,1408.84,21.61,553.07,2388.1,9054.56,47.45,521.2,2388.12,8134.73,8.4289,394,38.58,23.2225,188,135,125
40,54,0.0043,-0.0003,642.88,1592.2,1419.34,21.61,553.19,2388.1,9049.98,47.47,521.08,2388.11,8140.83,8.4235,393,38.67,23.2745,188,134,125
40,55,0.0005,-0.0004,643.17,1584.07,1414.24,21.61,553.02,2388.14,9062.83,47.57,521.49,2388.1,8137.33,8.4902,393,38.91,23.375,188,133,125
40,56,0.0022,0.0004,642.34,1590.22,1405.11,21.61,553.18,2388.13,9061.16,47.66,521.6,2388.05,8138.0,8.4149,394,38.79,23.2956,188,132,125
40,57,0.001,0.0001,642.72,1590.75,1406.19,21.61,553.59,2388.07,9064.79,47.52,520.86,2388.12,8136.07,8.4655,392,38.87,23.2412,188,131,125
40,58,0.0019,0.0001,642.73,1589.18,1409.57,21.61,553.25,2388.08,9061.39,47.73,520.84,2388.08,8135.68,8.4075,393,38.77,23.2759,188,130,125
40,59,-0.0004,0.0001,643.05,1592.81,1409.68,21.61,553.19,2388.15,9062.16,47.69,521.33,2388.11,8139.16,8.4601,394,38.73,23.2414,188,129,125
40,60,-0.003,0.0005,642.9,1590.62,1409.03,21.61,553.08,2388.06,9056.04,47.56,521.23,2388.1,8138.59,8.4596,394,38.79,23.2207,188,128,125
40,61,-0.0008,0.0002,642.63,1593.3,1413.51,21.61,552.87,2388.14,9065.25,47.64,521.49,2388.17,8138.15,8.4577,393,38.73,23.3164,188,127,125
40,62,0.0017,0.0005,642.24,1593.8,1414.58,21.61,552.52,2388.15,9058.67,47.49,521.16,2388.1,8133.16,8.4513,391,38.75,23.2461,188,126,125
40,63,0.0014,-0.0001,642.68,1598.3,1412.29,21.61,553.04,2388.1,9061.96,47.67,521.52,2388.1,8145.19,8.4659,394,38.73,23.3229,188,125,125
40,64,0.0011,-0.0001,642.84,1583.9,1411.15,21.61,552.95,2388.16,9058.88,47.64,521.0,2388.12,8142.12,8.4025,394,38.71,23.3062,188,124,124
40,65,0.002,-0.0002,642.79,1590.67,1403.66,21.61,552.94,2388.11,9059.11,47.52,521.82,2388.11,8139.33,8.491,394,38.67,23.159,188,123,123
40,66,0.0004,0.0003,642.66,1590.61,1404.16,21.61,552.7,2388.12,9063.15,47.7,521.33,2388.11,8138.01,8.4276,393,38.83,23.1865,188,122,122
40,67,-0.001,-0.0001,642.59,1589.7,1407.57,21.61,553.56,2388.06,9058.31,47.49,521.32,2388.11,8139.77,8.406,393,38.86,23.222,188,121,121
40,68,0.002,0.0005,643.53,1596.04,1410.59,21.61,553.1,2388.16,9064.53,47.6,521.24,2388.15,8139.65,8.4505,392,38.99,23.3446,188,120,120
40,69,-0.0017,-0.0002,643.06,1592.68,1410.34,21.61,552.96,2388.12,9062.32,47.77,521.16,2388.04,8141.79,8.448,395,39.1,23.275,188,119,119
40,70,-0.0045,-0.0004,643.06,1594.98,1411.94,21.61,554.27,2388.12,9060.07,47.6,521.72,2388.09,8143.29,8.4442,393,38.94,23.3139,188,118,118
40,71,-0.0006,0.0004,642.31,1594.95,1415.67,21.61,553.07,2388.13,9060.08,47.61,521.26,2388.13,8140.19,8.482,391,38.89,23.2546,188,117,117
40,72,0.0017,0.0,642.5,1591.17,1413.75,21.61,553.8,2388.14,9059.7,47.67,520.81,2388.13,8140.85,8.4594,393,38.85,23.2792,188,116,116
40,73,0.0023,-0.0004,642.35,1581.96,1411.64,21.61,552.77,2388.16,9063.02,47.62,521.03,2388.11,8137.76,8.4607,394,38.69,23.3159,188,115,115
40,74,0.001,-0.0001,642.53,1596.6,1409.01,21.61,552.9,2388.13,9061.61,47.67,521.35,2388.06,8142.06,8.4719,394,38.71,23.1927,188,114,114
40,75,0.002,0.0,642.87,1588.77,1415.56,21.61,552.88,2388.08,9058.67,47.6,521.36,2388.12,8132.59,8.4545,393,38.77,23.2344,188,113,113
40,76,0.0032,-0.0001,642.43,1593.47,1417.79,21.61,553.18,2388.1,9067.22,47.64,520.71,2388.08,8140.98,8.4718,394,38.61,23.2327,188,112,112
40,77,0.0031,0.0005,642.24,1596.49,1413.79,21.61,553.41,2388.16,9065.98,47.69,521.03,2388.11,8138.7,8.4311,394,38.65,23.2423,188,111,111
40,78,-0.0045,0.0001,643.17,1589.04,1408.29,21.61,553.81,2388.1,9062.64,47.58,521.08,2388.14,8136.19,8.4571,393,38.89,23.1645,188,110,110
40,79,0.0006,-0.0001,642.82,1590.31,1417.75,21.61,554.17,2388.09,9061.32,47.43,521.26,2388.12,8136.18,8.4494,393,38.76,23.2611,188,109,109
40,80,-0.0007,0.0,642.64,1593.31,1413.66,21.61,553.62,2388.13,9063.38,47.59,521.11,2388.09,8141.66,8.4677,393,38.69,23.3749,188,108,108
40,81,0.0062,0.0003,642.99,1592.2,1405.56,21.61,552.78,2388.11,9063.92,47.68,521.1,2388.14,8137.41,8.475,393,38.64,23.1707,188,107,107
40,82,0.0041,0.0001,642.58,1594.91,1415.43,21.61,552.82,2388.09,9064.93,47.6,521.12,2388.14,8134.89,8.4584,394,38.82,23.1879,188,106,106
40,83,-0.0022,-0.0,643.09,1594.49,1410.25,21.61,553.17,2388.13,9064.5,47.61,521.04,2388.16,8135.61,8.4671,393,38.58,23.2723,188,105,105
40,84,0.001,0.0001,642.87,1587.46,1412.34,21.61,552.49,2388.12,9060.51,47.83,521.35,2388.1,8138.09,8.4588,392,38.64,23.1565,188,104,104
40,85,0.0019,0.0004,642.88,1588.02,1414.32,21.61,553.09,2388.19,9061.97,47.6,521.33,2388.08,8144.3,8.4339,393,38.71,23.2003,188,103,103
40,86,-0.0074,0.0003,643.29,1594.18,1418.97,21.61,553.72,2388.11,9062.92,47.61,520.81,2388.06,8133.37,8.4388,393,38.73,23.2281,188,102,102
40,87,0.004,-0.0002,643.14,1590.84,1410.74,21.61,552.33,2388.08,9060.53,47.73,520.56,2388.18,8142.4,8.4681,393,38.79,23.1591,188,101,101
40,88,-0.0021,0.0003,642.41,1592.78,1408.72,21.61,552.86,2388.06,9057.75,47.64,520.58,2388.1,8141.21,8.4905,393,38.67,23.3422,188,100,100
40,89,-0.0005,0.0005,642.81,1592.81,1417.96,21.61,553.04,2388.15,9063.58,47.59,521.63,2388.14,8145.93,8.4467,394,38.73,23.2449,188,99,99
40,90,-0.0003,-0.0003,642.71,1590.56,1412.49,21.61,553.28,2388.09,9062.91,47.67,521.17,2388.14,8142.23,8.4675,395,38.7,23.1938,188,98,98
40,91,0.001,0.0003,643.58,1592.55,1416.53,21.61,552.89,2388.11,9068.33,47.68,520.85,2388.09,8144.45,8.4574,393,38.7,23.2028,188,97,97
40,92,-0.0034,-0.0001,643.02,1592.39,1414.66,21.61,553.01,2388.11,9066.73,47.53,520.61,2388.13,8143.06,8.4619,395,38.75,23.2744,188,96,96
40,93,-0.0011,0.0005,643.38,1596.95,1414.46,21.61,553.14,2388.14,9068.07,47.53,521.32,2388.12,8140.81,8.4603,394,38.74,23.3175,188,95,95
40,94,0.0013,0.0002,642.96,1593.34,1415.38,21.61,553.33,2388.11,9064.36,47.62,521.27,2388.08,8143.56,8.4351,394,39.01,23.3343,188,94,94
40,95,-0.0024,-0.0002,643.21,1592.83,1414.74,21.61,552.31,2388.17,9062.83,47.68,521.11,2388.12,8137.3,8.4225,395,38.52,23.1453,188,93,93
40,96,-0.0004,-0.0,642.28,1598.15,1413.48,21.61,553.85,2388.12,9062.73,47.64,520.98,2388.11,8146.4,8.4753,393,38.87,23.2752,188,92,92
40,97,0.0018,0.0001,642.68,1591.1,1413.47,21.61,552.89,2388.08,9064.99,47.76,520.82,2388.12,8143.16,8.4455,394,38.73,23.3222,188,91,91
40,98,0.002,0.0003,642.44,1594.5,1414.3,21.61,553.67,2388.16,9065.59,47.6,521.29,2388.13,8142.77,8.4906,396,38.67,23.1859,188,90,90
40,99,0.0029,-0.0003,642.56,1593.36,1410.74,21.61,552.55,2388.15,9068.94,47.68,521.22,2388.13,8143.24,8.4554,394,38.82,23.2319,188,89,89
40,100,0.0029,-0.0001,642.61,1592.13,1410.7,21.61,552.92,2388.15,9069.26,47.86,521.23,2388.14,8142.5,8.4719,393,38.6,23.1742,188,88,88
40,101,-0.0021,0.0004,642.92,1589.92,1420.24,21.61,553.04,2388.08,9062.74,47.7,521.24,2388.15,8139.36,8.4421,393,38.8,23.1153,188,87,87
40,102,-0.0015,-0.0001,642.88,1596.55,1421.29,21.61,553.43,2388.13,9064.8,47.85,521.14,2388.14,8145.42,8.4694,395,38.73,23.3326,188,86,86
40,103,-0.0009,0.0004,643.17,1595.13,1411.95,21.61,554.03,2388.1,9064.2,47.63,520.38,2388.14,8146.2,8.4525,394,38.83,23.2187,188,85,85
40,104,-0.0017,-0.0002,643.21,1584.57,1413.01,21.61,553.82,2388.14,9070.46,47.6,520.99,2388.1,8147.42,8.4554,392,38.82,23.291,188,84,84
40,105,-0.0004,-0.0003,642.88,1590.1,1415.68,21.61,553.09,2388.15,9066.12,47.72,520.79,2388.09,8142.27,8.4423,394,38.69,23.2934,188,83,83
40,106,-0.0019,-0.0004,643.24,1588.99,1422.89,21.61,552.4,2388.1,9070.77,47.6,521.02,2388.15,8147.3,8.4755,394,38.83,23.2113,188,82,82
40,107,0.0046,0.0003,643.05,1590.21,1411.95,21.61,552.87,2388.19,9064.55,47.78,521.99,2388.15,8137.03,8.4617,394,38.84,23.1594,188,81,81
40,108,-0.0029,0.0001,643.65,1591.38,1417.07,21.61,553.32,2388.13,9065.78,47.78,521.06,2388.17,8143.28,8.4781,394,38.64,23.2279,188,80,80
40,109,-0.0009,-0.0001,642.65,1589.15,1415.79,21.61,553.25,2388.13,9076.12,47.7,521.26,2388.11,8142.91,8.4727,394,38.7,23.1671,188,79,79
40,110,-0.0019,0.0001,643.05,1601.65,1413.05,21.61,553.03,2388.08,9066.92,47.7,520.95,2388.09,8143.01,8.4593,394,38.89,23.1446,188,78,78
40,111,-0.002,-0.0003,642.86,1592.16,1412.76,21.61,552.67,2388.15,9065.85,47.83,520.8,2388.15,8140.96,8.4163,394,38.83,23.2337,188,77,77
40,112,-0.0025,-0.0001,642.63,1593.34,1415.28,21.61,553.36,2388.14,9062.68,47.74,521.02,2388.11,8145.92,8.4555,394,38.86,23.1957,188,76,76
40,113,0.0023,-0.0003,643.29,1595.24,1406.46,21.61,552.96,2388.1,9071.81,47.62,520.94,2388.09,8141.99,8.4394,394,38.7,23.3191,188,75,75
40,114,-0.0022,-0.0002,643.35,1596.76,1410.8,21.61,553.02,2388.17,9071.91,47.6,520.68,2388.11,8144.87,8.4579,395,38.74,23.204,188,74,74
40,115,-0.0024,-0.0003,642.49,1592.47,1412.2,21.61,553.0,2388.09,9066.05,47.56,521.07,2388.09,8150.23,8.477,395,38.7,23.3213,188,73,73
40,116,0.0007,-0.0004,643.39,1595.58,1416.41,21.61,552.89,2388.17,9075.93,47.83,521.08,2388.16,8150.82,8.4484,394,38.66,23.2514,188,72,72
40,117,-0.0007,0.0003,642.99,1590.89,1416.29,21.61,552.33,2388.12,9071.42,47.86,521.44,2388.16,8149.87,8.4684,395,38.71,23.3111,188,71,71
40,118,-0.0038,0.0003,642.83,1594.88,1414.41,21.61,552.96,2388.19,9068.83,47.66,521.1,2388.14,8148.56,8.438,395,38.69,23.1924,188,70,70
40,119,-0.0,0.0003,643.23,1592.27,1406.44,21.61,552.7,2388.19,9079.77,47.54,520.77,2388.13,8153.57,8.4931,395,38.73,23.2514,188,69,69
40,120,-0.0019,0.0002,643.69,1596.67,1412.09,21.61,552.52,2388.16,9070.72,47.66,521.19,2388.17,8144.69,8.4549,394,38.72,23.3413,188,68,68
40,121,-0.0029,0.0002,642.66,1590.1,1412.01,21.61,553.24,2388.13,9072.38,47.44,520.72,2388.11,8151.0,8.4926,394,38.79,23.2284,188,67,67
40,122,0.0006,0.0001,643.39,1588.78,1418.72,21.61,553.39,2388.12,9072.86,47.75,520.24,2388.15,8149.08,8.4719,393,38.83,23.1672,188,66,66
40,123,0.0,0.0,642.99,1597.06,1414.84,21.61,553.35,2388.12,9065.8,47.71,520.98,2388.17,8147.8,8.4571,394,38.62,23.1853,188,65,65
40,124,0.0017,0.0001,643.19,1593.54,1419.88,21.61,553.0,2388.19,9071.46,47.8,520.92,2388.1,8150.41,8.4947,394,38.72,23.225,188,64,64
40,125,0.0009,0.0001,642.48,1588.22,1412.83,21.61,552.21,2388.13,9072.55,47.69,520.94,2388.1,8142.58,8.4888,394,38.68,23.2241,188,63,63
40,126,-0.0025,-0.0001,643.31,1600.8,1421.92,21.61,551.98,2388.16,9068.38,47.66,521.21,2388.12,8151.49,8.4805,394,38.64,23.1126,188,62,62
40,127,-0.0024,0.0005,642.99,1596.53,1412.73,21.61,553.1,2388.16,9073.05,47.68,521.54,2388.14,8148.8,8.4389,395,38.77,23.25,188,61,61
40,128,0.0007,-0.0003,643.47,1593.05,1415.51,21.61,552.57,2388.12,9075.73,47.62,520.49,2388.11,8153.02,8.4844,396,38.77,23.2382,188,60,60
40,129,-0.003,-0.0002,643.12,1597.15,1415.94,21.61,551.94,2388.11,9074.7,47.85,521.13,2388.14,8147.46,8.477,395,38.68,23.2466,188,59,59
40,130,-0.0033,0.0003,642.58,1589.19,1422.86,21.61,552.9,2388.13,9074.44,47.79,520.98,2388.14,8148.6,8.4642,395,38.44,23.1718,188,58,58
40,131,-0.0012,0.0003,643.04,1596.71,1416.33,21.61,552.19,2388.1,9072.25,47.67,520.9,2388.15,8148.33,8.4732,396,38.76,22.9884,188,57,57
40,132,-0.0015,-0.0002,642.91,1595.06,1424.12,21.61,552.56,2388.05,9071.38,47.71,520.98,2388.11,8154.47,8.4802,394,38.7,23.089,188,56,56
40,133,0.0044,0.0,642.81,1599.75,1420.19,21.61,552.89,2388.14,9072.47,47.7,520.85,2388.14,8152.35,8.4813,397,38.71,23.2426,188,55,55
40,134,-0.0005,0.0001,642.96,1591.02,1416.87,21.61,553.06,2388.07,9079.03,47.73,520.69,2388.1,8152.74,8.431,394,38.76,23.1097,188,54,54
40,135,0.0024,-0.0,643.28,1593.03,1416.27,21.61,553.56,2388.07,9087.11,47.92,520.43,2388.15,8151.37,8.4907,394,38.8,23.172,188,53,53
40,136,0.0028,0.0002,642.75,1593.1,1417.51,21.61,552.93,2388.13,9082.91,47.8,520.59,2388.11,8148.46,8.4909,394,38.75,23.1907,188,52,52
40,137,0.0006,0.0,642.75,1590.91,1411.93,21.61,552.6,2388.16,9077.03,47.91,520.87,2388.18,8152.56,8.4292,393,38.68,23.2265,188,51,51
40,138,0.0019,0.0002,642.84,1600.93,1414.9,21.61,552.35,2388.19,9087.51,47.72,521.16,2388.2,8148.69,8.4698,395,38.62,23.1908,188,50,50
40,139,-0.0022,0.0002,643.02,1591.79,1411.65,21.61,552.54,2388.11,9076.22,47.69,520.91,2388.09,8150.78,8.4631,394,38.66,23.2684,188,49,49
40,140,-0.0011,0.0005,643.11,1601.04,1416.32,21.61,552.76,2388.13,9079.96,47.78,521.19,2388.16,8155.07,8.4827,394,38.49,23.1124,188,48,48
